Open,High,Low,Close,Volume,Market Cap
1.55,1.58,1.47,1.5,1567240,114784065
1.5,2.03,1.5,1.97,7370980,150874912
1.9,2.3,1.9,2.14,9669770,163819884
2.15,2.66,2.06,2.5,10739300,191276220
2.53,2.84,1.99,2.28,13939200,174275656
2.25,2.59,2.19,2.39,6961080,182923580
2.41,2.68,2.34,2.53,4903850,193551356
2.54,2.61,2.3,2.49,6662340,191198055
2.51,2.61,2.4,2.45,3725080,187435391
2.44,2.53,2.19,2.31,5847500,176834424
2.32,2.32,2.12,2.21,3994100,169654871
2.22,2.45,2.16,2.44,3451270,187200922
2.43,2.54,2.34,2.53,3987750,194099730
2.53,2.63,2.44,2.58,3552320,197953037
2.57,2.61,2.47,2.54,2636700,195018592
2.53,2.56,2.47,2.53,1921240,194733892
2.54,3.06,2.54,2.96,7007060,227838892
2.97,3.27,2.88,3.18,9725690,244479014
3.17,4.04,3.17,4.04,17954000,311075408
4.0,4.86,3.78,4.44,28640400,341305129
4.5,6.29,4.34,6.01,26408200,462770855
5.95,6.58,5.07,5.55,23360800,427037697
5.69,5.72,4.19,5.39,24218800,414729231
5.4,5.47,4.45,5.24,11226500,403647764
5.33,5.89,5.02,5.29,13934200,407524960
5.33,5.47,4.03,4.32,15889100,332648533
4.29,4.77,3.5,3.76,15451000,289721943
3.77,4.77,3.42,4.4,17054000,339328346
4.38,4.79,4.27,4.74,7666320,365577845
4.68,4.75,4.13,4.34,8631090,335088727
4.36,4.71,4.23,4.65,6413550,359310563
4.66,5.65,4.64,5.62,15056200,433798974
5.68,5.95,5.39,5.59,13380600,431598157
5.6,6.24,5.51,6.24,11426500,481995066
6.19,6.65,5.55,6.1,21471800,471975064
6.04,6.27,5.74,5.92,9526860,457966535
5.96,6.53,5.92,6.43,8903210,497119698
6.41,6.62,6.24,6.47,9851660,500569665
6.46,6.61,6.05,6.34,7648020,490556570
6.32,7.91,6.31,7.65,23098100,592677993
7.63,8.75,7.37,8.47,29130200,655748796
8.44,10.1,8.33,9.29,40314900,720179291
9.24,10.41,8.48,10.41,35520100,806593727
10.37,12.27,9.97,11.0,56439600,853205226
11.2,11.84,9.99,11.38,39112000,882886756
11.43,11.65,9.31,9.55,34085100,741166643
9.58,10.17,8.82,9.85,25524300,764269545
9.79,12.05,9.67,11.9,27540500,923733301
11.88,12.24,10.99,11.31,26851500,877988473
11.22,11.6,10.39,11.08,21002700,861012043
11.13,13.53,11.09,13.53,48957300,1051728778
13.51,15.26,13.47,14.48,43915100,1125287882
14.51,15.01,11.58,12.45,58385100,968384041
13.0,13.2,12.05,13.01,28404500,1012119266
13.02,13.73,12.5,12.52,24335500,974447125
12.56,12.64,10.44,11.08,41650600,865792703
11.11,11.18,8.52,11.0,53956800,859618881
11.2,11.2,9.78,10.53,26735700,823422650
10.52,10.9,9.57,10.32,17651100,807256577
10.3,12.01,10.16,11.86,28572600,928428770
11.88,12.03,11.18,11.27,19730300,883434497
11.33,12.43,11.24,12.42,19353200,973296475
12.44,12.5,10.8,11.23,26081800,881027910
11.26,11.37,10.53,10.74,13782000,842804289
10.77,11.18,10.59,10.97,9425480,861261383
10.99,11.05,10.11,10.42,16744800,818048967
10.43,11.86,10.41,11.67,23188300,916272916
11.75,11.91,11.35,11.66,17684200,915917612
11.61,12.18,11.47,11.95,19351200,939593767
11.92,12.01,11.32,11.4,14966700,896764774
11.4,11.85,11.4,11.66,11373100,917590806
11.63,11.69,11.4,11.6,8682620,912861404
11.63,11.71,11.51,11.62,5580550,914757199
11.62,11.62,11.02,11.16,9599070,878817015
11.21,11.21,10.13,10.44,20557300,822498173
10.45,10.97,10.28,10.69,16997100,842318789
10.7,10.81,9.95,10.07,13464500,794097554
10.08,10.39,9.66,9.72,14660600,766797893
9.69,10.09,9.07,9.15,16194800,722193576
9.15,9.22,7.46,8.94,42613400,705565730
8.94,8.95,8.0,8.64,15138100,682735835
8.64,8.64,7.15,7.44,23190100,588069234
7.44,8.72,7.07,8.04,31403300,635899507
8.08,8.76,8.02,8.39,13590700,663262434
8.39,8.62,8.1,8.24,12179000,652099781
8.24,8.65,8.11,8.61,9888460,681383666
8.62,9.7,8.56,9.31,24619600,737045140
9.33,9.51,8.5,9.04,21084100,715710193
9.08,9.31,8.6,8.71,12899100,690548723
8.69,8.83,8.31,8.47,15634700,671081004
8.45,8.72,7.96,8.1,13355400,642511137
8.15,8.27,7.67,7.82,13309300,620481616
7.79,8.55,7.74,8.29,14565200,658310822
8.29,8.47,7.96,8.0,10786400,635274078
8.01,8.09,7.24,7.55,18239900,600026226
7.53,7.55,7.06,7.4,17667300,587763650
7.39,7.97,7.32,7.76,19254500,616849026
7.74,7.91,7.17,7.17,11576000,570380061
7.21,7.73,7.17,7.46,8762080,593261114
7.45,9.37,7.45,8.81,36573300,701473017
8.78,9.01,8.43,8.85,16713800,704335725
8.89,10.32,8.85,10.16,41019200,809492236
10.17,10.17,9.28,9.31,21463900,741932869
9.38,10.03,9.27,9.41,17622400,750396087
9.4,10.05,9.29,9.83,18296200,783576042
9.81,9.95,9.04,9.35,21510600,745638476
9.32,9.48,9.21,9.37,10806500,747838842
9.37,9.6,8.93,9.48,15031000,757112769
9.49,9.64,9.2,9.3,13085300,742621899
9.28,9.48,9.26,9.36,9321790,748013846
9.43,10.01,9.39,10.0,15267500,799045673
10.0,10.51,9.86,10.06,24137700,804287196
10.06,11.05,10.02,10.51,31276900,840514936
10.51,10.61,9.81,10.24,18808000,819487228
10.24,10.44,9.93,9.96,9218400,797607883
9.97,11.44,9.97,11.17,29079900,894750992
11.19,12.49,11.15,12.2,37198700,977439936
12.18,14.26,12.18,13.56,65389900,1086834954
13.54,14.87,13.34,14.77,53757500,1184385765
14.85,15.05,13.38,13.64,50544100,1093879433
13.69,14.05,13.12,14.02,24648400,1124761560
14.04,14.35,13.77,14.29,17938900,1146979484
14.28,14.49,13.19,13.46,23842800,1081207347
13.31,13.77,12.01,12.73,41560600,1023046506
12.79,12.9,11.77,12.53,27444700,1006875564
12.52,12.99,12.06,12.43,20764000,999589702
12.39,12.39,10.5,11.3,57496400,908715671
11.33,12.36,10.37,11.89,47274800,957134590
12.11,12.69,11.78,12.35,28598400,994349367
12.33,12.88,12.27,12.73,14733800,1024940354
12.74,14.27,12.64,14.08,42433400,1134278934
14.11,14.32,13.44,14.0,22471300,1128621280
13.99,14.05,13.63,13.74,10477200,1107823663
13.74,13.87,13.25,13.85,22981500,1117035879
13.86,13.95,13.42,13.74,15792400,1108902326
13.76,14.07,13.57,13.98,11088400,1128276672
14.0,14.06,13.73,13.93,8720400,1125426017
13.95,14.51,13.81,14.51,21421600,1172565099
14.51,14.78,14.28,14.42,16941800,1165411416
14.43,14.57,14.34,14.4,8256830,1164331165
14.38,14.43,13.82,13.91,11312900,1125141726
13.91,14.19,13.72,14.19,12176500,1148494818
14.19,15.9,14.19,15.74,38210300,1274609697
15.77,17.64,15.72,17.6,38023400,1425681023
17.61,19.27,17.3,18.89,64412200,1530808958
18.91,18.91,17.71,18.35,19393400,1487730475
18.36,20.83,18.36,20.59,38531000,1669490450
20.65,21.52,13.57,15.38,199408000,1247381862
15.38,15.38,9.96,11.33,133937000,919553125
11.17,13.18,10.64,12.23,69783600,993283674
12.24,12.45,10.52,11.84,58143600,961613934
11.82,13.42,11.29,13.31,69245600,1081206507
13.2,15.79,13.1,13.1,96994096,1064441461
13.22,13.79,12.56,13.68,30806400,1112111665
13.68,14.57,13.22,14.33,33332900,1165908840
14.3,14.58,14.02,14.28,15383100,1162367709
14.26,14.37,13.66,13.85,14747600,1127593040
13.81,14.12,13.75,13.88,10994700,1130782777
13.93,13.98,11.72,12.18,43436600,992040075
12.17,13.04,11.69,12.61,26982800,1027934140
12.6,12.74,12.25,12.46,15801300,1016130567
12.44,12.49,11.73,12.2,17236500,995164390
12.22,12.22,11.95,12.13,8987070,989751702
12.12,12.15,11.59,11.72,10588700,956815986
11.7,11.88,11.39,11.47,12943500,936840410
11.46,11.52,9.58,10.61,45526900,866971680
10.58,11.11,10.28,10.53,18137300,860571470
10.54,10.57,9.8,10.11,15407200,826607193
10.12,11.52,9.96,11.39,20039800,932056896
11.42,11.46,10.73,10.97,17254800,897316512
10.96,11.01,10.78,10.95,5479240,896201853
10.94,11.01,10.26,10.46,13098000,856538034
10.45,10.76,10.43,10.52,11127700,861548337
10.51,10.59,10.4,10.5,6715660,860607720
10.6,11.68,10.6,11.51,23621900,943973547
11.5,12.43,11.49,11.95,26838900,980299532
11.92,11.94,11.59,11.65,10445700,956165958
11.62,11.67,11.01,11.16,17921600,915977475
11.17,11.61,10.95,11.03,15931900,906133047
11.05,12.01,11.01,11.62,21730000,954516828
11.59,12.99,11.57,12.45,60226100,1023222624
12.46,12.71,11.99,12.65,24636900,1040082090
12.66,14.81,12.54,14.66,74779504,1205898353
14.67,14.9,14.05,14.3,32489700,1176571490
14.3,14.44,12.32,12.75,77750800,1049423539
12.74,13.86,12.68,13.84,36673800,1139304848
13.82,13.85,11.73,11.99,94428800,987619812
12.05,13.31,11.84,12.97,58278800,1069044527
12.98,12.99,12.49,12.84,24603900,1058813509
12.84,12.87,12.55,12.79,14082300,1055182413
12.8,12.8,12.46,12.46,9047810,1028064459
12.44,12.51,11.55,11.88,25441400,980174931
11.89,12.01,10.94,10.94,23999500,903408507
10.95,11.14,8.2,8.79,88803296,725809584
8.88,10.42,8.88,10.29,53979400,850578647
10.31,11.29,10.16,11.04,38151400,912823135
11.02,11.18,10.76,10.93,15487900,903471435
10.92,10.94,10.29,10.88,16712600,900151688
10.86,11.09,10.78,10.91,16551000,903026897
10.91,11.33,10.86,11.25,14956700,931013385
11.27,12.45,11.2,12.24,36656600,1014113084
12.23,12.46,11.98,12.14,28096300,1006130318
12.14,12.27,11.63,11.69,17505000,969030731
11.69,12.04,11.64,11.78,13690100,976670290
11.77,11.79,11.51,11.57,7539490,959859186
11.58,11.69,11.1,11.19,8680160,928985642
11.2,11.31,11.0,11.22,7500840,931306989
11.23,11.24,11.0,11.14,7051510,925130735
11.13,11.15,10.75,10.75,8833760,893343056
10.75,11.01,10.74,10.76,6935800,893970119
10.75,10.8,10.73,10.75,5390850,893697474
10.75,11.3,10.75,11.25,7443540,935523908
11.25,11.25,10.99,11.18,4355660,930217061
11.19,11.34,11.07,11.12,6588920,925725247
11.14,11.23,10.9,11.03,6489380,918563334
11.02,11.15,11.01,11.04,4423420,919368975
11.03,11.39,11.02,11.36,8552380,946508890
11.35,11.45,11.21,11.3,5857850,941701926
11.29,11.29,11.14,11.15,15108400,929789646
11.15,11.15,10.92,10.93,5303040,911883241
10.92,11.15,10.79,10.98,8130540,916781161
10.99,11.3,10.96,11.23,7221260,937596563
11.24,11.68,11.18,11.67,11073700,975003119
11.67,12.58,11.65,11.99,24051500,1002322694
