Open,High,Low,Close,Volume,Market Cap
0.021678,0.032226,0.017353999999999998,0.024968999999999998,50068700,
0.024607,0.030088,0.019969,0.025932,57641300,628899052.0
0.025757,0.027425,0.02069,0.020816,16997800,539692715.0
0.020863999999999997,0.022806,0.020863999999999997,0.021931,9000050,568619548.0
0.021951,0.022154,0.020859,0.021488999999999998,5562510,557139041.0
0.021359,0.021542,0.018359999999999998,0.018539,7780710,480664553.0
0.018414,0.02105,0.01762,0.020941,7411240,542936191.0
0.020929,0.023597999999999997,0.020146999999999998,0.020477000000000002,7727460,530913809.0
0.020344,0.022807,0.020342,0.022113999999999998,4663310,573343460.0
0.022112,0.022446,0.021279,0.021531,2725600,558243534.0
0.021480000000000003,0.022576,0.020975999999999998,0.02252,3606720,583864665.0
0.022538,0.026763,0.021825,0.026251999999999998,8680640,680640048.0
0.026061,0.033816000000000006,0.025195,0.033641000000000004,15613600,872212580.0
0.033875999999999996,0.038268,0.029255,0.032465,27853200,841719752.0
0.032874,0.033641000000000004,0.028694,0.030049,7104990,779072172.0
0.029939,0.030749000000000002,0.028576999999999998,0.028948,6196030,750542023.0
0.028952999999999996,0.029627999999999998,0.025481,0.027217,7039900,705670042.0
0.027219,0.027360000000000002,0.024637,0.026691000000000003,2336180,692011662.0
0.026704000000000002,0.027112,0.025772000000000003,0.027032,2897720,700857978.0
0.026982,0.030855,0.026612,0.03063,8716410,794140985.0
0.030806,0.030806,0.027977,0.028436000000000003,5344520,737267363.0
0.028564999999999997,0.028744,0.027093,0.027729000000000004,2930210,718926554.0
0.027683999999999997,0.028051,0.024345,0.025454,3517050,659937283.0
0.025338999999999997,0.028956,0.023766,0.027193000000000002,7589560,705027051.0
0.027038,0.027846,0.026106999999999998,0.027527,2561430,713707434.0
0.027408999999999996,0.02756,0.026477999999999998,0.027132,2437710,703448092.0
0.027138,0.027462999999999998,0.025674000000000002,0.026382,2511440,684002790.0
0.026338999999999998,0.026853,0.025593,0.025866000000000004,1739460,670632199.0
0.025831,0.029837,0.025626,0.028607,4746180,741693114.0
0.028318,0.028874,0.027586000000000003,0.028582999999999997,3781270,741070864.0
0.028547000000000003,0.030715,0.028075,0.030437,7304450,789155210.0
0.029126999999999997,0.029219,0.022986000000000003,0.022986000000000003,9382780,595964829.0
